-1.355252715606880543e-20,-1.694065894508600678e-21,7.925925925925926263e-01,2.710505431213761085e-20,9.592592592592595890e-01,6.296296296296298445e-02,-6.776263578034402713e-21,4.336808689942017736e-19,3.388131789017201356e-21,2.592592592592599110e-02,0.000000000000000000e+00,-1.694065894508600678e-21,3.703703703703708182e-03,1.851851851851843422e-02,0.000000000000000000e+00,3.703703703703695171e-03,-1.694065894508600678e-21,-1.694065894508600678e-21,-1.355252715606880543e-20,4.444444444444439757e-02,3.703703703703702110e-03,-1.694065894508600678e-21,3.703703703703702110e-03,-1.694065894508600678e-21,-1.694065894508600678e-21,8.518518518518514160e-02,-3.388131789017201356e-21,-3.252606517456513302e-19,3.333333333333321491e-02,2.592592592592592865e-02,-6.938893903907228378e-18,3.388131789017201356e-21,8.888888888888887840e-02,3.703703703703703845e-03,-3.388131789017201356e-21,2.710505431213761085e-20,1.111111111111114796e-02,-8.326672684688674053e-17,1.481481481481481191e-02,-6.938893903907228378e-18,7.407407407407404221e-03,-3.388131789017201356e-21,3.333333333333333981e-02,-3.388131789017201356e-21,-1.694065894508600678e-21,3.333333333333329818e-02,1.481481481481482579e-02,2.222222222222221266e-02,-1.694065894508600678e-21,-5.421010862427522170e-20,-1.694065894508600678e-21,1.851851851851853137e-02,1.851851851851851402e-02,0.000000000000000000e+00,-6.505213034913026604e-19,-1.694065894508600678e-21,-1.694065894508600678e-21,9.444444444444443088e-01,4.074074074074079954e-02,1.481481481481480844e-02,1.111111111111112888e-02,2.222222222222225430e-02,1.481481481481482232e-02,-6.776263578034402713e-21,-3.388131789017201356e-21,6.296296296296297057e-02,7.037037037037033316e-02,2.592592592592591824e-02,-3.388131789017201356e-21,-1.694065894508600678e-21,-3.388131789017201356e-21,5.421010862427522170e-20,0.000000000000000000e+00,-3.388131789017201356e-21,2.592592592592588008e-02,-1.084202172485504434e-19,0.000000000000000000e+00,3.388131789017201356e-21,-1.694065894508600678e-21,3.469446951953614189e-18,9.148148148148150804e-01,-6.938893903907228378e-18,-1.694065894508600678e-21,-2.710505431213761085e-20,2.710505431213761085e-20,-1.084202172485504434e-19,-1.694065894508600678e-21
-2.710505431213761085e-20,-1.694065894508600678e-21,8.196721311475413385e-02,0.000000000000000000e+00,8.196721311475410610e-02,2.131147540983606425e-01,-6.776263578034402713e-21,0.000000000000000000e+00,6.776263578034402713e-21,8.524590163934426812e-01,0.000000000000000000e+00,-1.694065894508600678e-21,8.673617379884035472e-19,1.475409836065573743e-01,0.000000000000000000e+00,6.938893903907228378e-18,-1.694065894508600678e-21,-1.694065894508600678e-21,-1.355252715606880543e-20,2.295081967213115082e-01,-6.938893903907228378e-18,-1.694065894508600678e-21,-3.469446951953614189e-18,-1.694065894508600678e-21,-1.694065894508600678e-21,1.639344262295078236e-02,-3.388131789017201356e-21,0.000000000000000000e+00,1.000000000000000000e+00,6.557377049180326822e-02,0.000000000000000000e+00,6.776263578034402713e-21,9.836065573770490511e-01,-3.469446951953614189e-18,-3.388131789017201356e-21,0.000000000000000000e+00,1.639344262295083093e-02,9.508196721311473754e-01,3.278688524590164105e-02,-3.469446951953614189e-18,4.918032786885245811e-02,-3.388131789017201356e-21,0.000000000000000000e+00,-3.388131789017201356e-21,-1.694065894508600678e-21,6.557377049180326822e-02,6.557377049180328210e-02,4.918032786885245811e-02,-1.694065894508600678e-21,0.000000000000000000e+00,-1.694065894508600678e-21,-1.734723475976807094e-18,0.000000000000000000e+00,0.000000000000000000e+00,-2.168404344971008868e-19,-1.694065894508600678e-21,-1.694065894508600678e-21,9.016393442622949728e-01,8.032786885245901676e-01,3.278688524590164799e-02,3.469446951953614189e-18,4.918032786885246505e-02,6.938893903907228378e-18,-6.776263578034402713e-21,-3.388131789017201356e-21,9.836065573770491621e-02,8.196721311475411997e-02,1.639344262295081706e-02,-3.388131789017201356e-21,-1.694065894508600678e-21,-3.388131789017201356e-21,-1.084202172485504434e-19,0.000000000000000000e+00,-3.388131789017201356e-21,2.295081967213115082e-01,0.000000000000000000e+00,2.710505431213761085e-20,6.776263578034402713e-21,-1.694065894508600678e-21,0.000000000000000000e+00,1.000000000000000000e+00,-3.469446951953614189e-18,-1.694065894508600678e-21,-5.421010862427522170e-20,0.000000000000000000e+00,0.000000000000000000e+00,-1.694065894508600678e-21
-1.355252715606880543e-20,-1.694065894508600678e-21,6.976744186046518470e-02,2.710505431213761085e-20,0.000000000000000000e+00,2.775557561562891351e-17,-6.776263578034402713e-21,4.336808689942017736e-19,1.355252715606880543e-20,2.325581395348844116e-02,3.469446951953614189e-18,-1.694065894508600678e-21,8.673617379884035472e-19,-2.775557561562891351e-17,5.421010862427522170e-20,6.938893903907228378e-18,-1.694065894508600678e-21,-1.694065894508600678e-21,-1.355252715606880543e-20,7.441860465116278966e-01,0.000000000000000000e+00,-1.694065894508600678e-21,-3.469446951953614189e-18,-1.694065894508600678e-21,-1.694065894508600678e-21,1.918604651162791330e-01,-3.388131789017201356e-21,0.000000000000000000e+00,3.488372093023250908e-02,2.325581395348838565e-02,5.813953488372084269e-03,1.355252715606880543e-20,9.011627906976743541e-01,-3.469446951953614189e-18,-3.388131789017201356e-21,2.710505431213761085e-20,1.046511627906976799e-01,-8.326672684688674053e-17,-3.469446951953614189e-18,5.813953488372092943e-03,1.162790697674418589e-02,-3.388131789017201356e-21,0.000000000000000000e+00,-3.388131789017201356e-21,-1.694065894508600678e-21,1.162790697674420670e-02,5.813953488372096412e-03,2.906976744186046124e-02,-1.694065894508600678e-21,0.000000000000000000e+00,-1.694065894508600678e-21,5.813953488372096412e-03,1.744186046511627536e-02,1.162790697674418068e-02,-2.168404344971008868e-19,-1.694065894508600678e-21,-1.694065894508600678e-21,9.825581395348835789e-01,1.110223024625156540e-16,8.720930232558138373e-02,4.651162790697675742e-02,1.162790697674419282e-02,1.162790697674419456e-02,-6.776263578034402713e-21,-3.388131789017201356e-21,8.139534883720930813e-02,8.197674418604651292e-01,1.162790697674418935e-02,-3.388131789017201356e-21,-1.694065894508600678e-21,-3.388131789017201356e-21,5.813953488372091208e-03,0.000000000000000000e+00,-3.388131789017201356e-21,1.162790697674420670e-02,-1.084202172485504434e-19,-2.710505431213761085e-20,1.355252715606880543e-20,-1.694065894508600678e-21,3.469446951953614189e-18,2.906976744186046124e-02,5.813953488372092943e-03,-1.694065894508600678e-21,-2.710505431213761085e-20,2.710505431213761085e-20,-1.626303258728256651e-19,-1.694065894508600678e-21
-2.710505431213761085e-20,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.168404344971008868e-19,6.776263578034402713e-21,5.551115123125782702e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.551115123125782702e-17,5.421010862427522170e-20,6.938893903907228378e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.938893903907228378e-18,0.000000000000000000e+00,1.219512195121951088e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.084202172485504434e-19,8.536585365853657792e-02,2.439024390243901830e-02,-3.469446951953614189e-18,6.776263578034402713e-21,4.878048780487803660e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.355252715606880543e-20,4.878048780487806435e-02,-5.551115123125782702e-17,1.219512195121951435e-02,3.469446951953614189e-18,2.439024390243902524e-02,0.000000000000000000e+00,1.219512195121951262e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.658536585365851357e-02,1.219512195121951262e-02,1.219512195121949527e-02,0.000000000000000000e+00,2.710505431213761085e-20,0.000000000000000000e+00,-1.734723475976807094e-18,1.219512195121950741e-02,-3.469446951953614189e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.110223024625156540e-16,9.146341463414633388e-01,4.878048780487804353e-02,4.878048780487805047e-02,1.097560975609756101e-01,1.219512195121951956e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.707317073170731836e-01,2.926829268292683306e-01,1.219512195121951262e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.536585365853661955e-02,-1.084202172485504434e-19,-2.710505431213761085e-20,6.776263578034402713e-21,0.000000000000000000e+00,0.000000000000000000e+00,2.439024390243904605e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.421010862427522170e-20,1.355252715606880543e-20,0.000000000000000000e+00,0.000000000000000000e+00
-1.355252715606880543e-20,-3.388131789017201356e-21,6.182795698924736794e-02,-2.710505431213761085e-20,6.720430107526875751e-02,-5.551115123125782702e-17,-1.355252715606880543e-20,4.336808689942017736e-19,-6.776263578034402713e-21,5.551115123125782702e-17,1.734723475976807094e-18,-3.388131789017201356e-21,1.734723475976807094e-18,9.139784946236553798e-02,0.000000000000000000e+00,2.688172043010743362e-03,-3.388131789017201356e-21,-3.388131789017201356e-21,-2.710505431213761085e-20,1.000000000000000222e+00,6.938893903907228378e-18,-3.388131789017201356e-21,6.938893903907228378e-18,-3.388131789017201356e-21,-3.388131789017201356e-21,1.000000000000000000e+00,-6.776263578034402713e-21,-5.421010862427522170e-19,4.301075268817192154e-02,3.763440860215055972e-02,-1.040834085586084257e-17,-6.776263578034402713e-21,9.381720430107529651e-01,-1.040834085586084257e-17,-6.776263578034402713e-21,2.710505431213761085e-20,6.182795698924734018e-02,0.000000000000000000e+00,5.376344086021502336e-03,-1.040834085586084257e-17,1.344086021505377232e-02,-6.776263578034402713e-21,2.688172043010752035e-03,-6.776263578034402713e-21,-3.388131789017201356e-21,0.000000000000000000e+00,9.139784946236559349e-02,1.155913978494623462e-01,-3.388131789017201356e-21,-8.131516293641283255e-20,-3.388131789017201356e-21,8.064516129032266514e-03,2.688172043010752035e-02,3.469446951953614189e-18,-8.673617379884035472e-19,-3.388131789017201356e-21,-3.388131789017201356e-21,9.408602150537633824e-01,1.505376344086022111e-01,5.645161290322580488e-02,3.225806451612905218e-02,5.913978494623658294e-02,8.064516129032264780e-03,-1.355252715606880543e-20,-6.776263578034402713e-21,7.526881720430111944e-02,-5.551115123125782702e-17,2.688172043010752729e-02,-6.776263578034402713e-21,-3.388131789017201356e-21,-6.776263578034402713e-21,0.000000000000000000e+00,0.000000000000000000e+00,-6.776263578034402713e-21,4.301075268817199093e-02,-1.084202172485504434e-19,0.000000000000000000e+00,-6.776263578034402713e-21,-3.388131789017201356e-21,6.938893903907228378e-18,1.387778780781445676e-16,-1.040834085586084257e-17,-3.388131789017201356e-21,-2.710505431213761085e-20,2.710505431213761085e-20,-1.084202172485504434e-19,-3.388131789017201356e-21
0.000000000000000000e+00,-1.694065894508600678e-21,5.468750000000005551e-02,0.000000000000000000e+00,8.828125000000001110e-01,9.375000000000001388e-02,-6.776263578034402713e-21,0.000000000000000000e+00,1.016439536705160407e-20,9.140625000000000000e-01,7.812499999999999133e-03,-1.694065894508600678e-21,8.673617379884035472e-19,6.718750000000000000e-01,5.421010862427522170e-20,0.000000000000000000e+00,-1.694065894508600678e-21,-1.694065894508600678e-21,-1.355252715606880543e-20,7.812500000000000000e-03,7.812499999999989592e-03,-1.694065894508600678e-21,-3.469446951953614189e-18,-1.694065894508600678e-21,-1.694065894508600678e-21,7.031250000000005551e-02,-3.388131789017201356e-21,0.000000000000000000e+00,8.593750000000000000e-02,-1.387778780781445676e-17,-6.938893903907228378e-18,1.016439536705160407e-20,4.687500000000000000e-02,0.000000000000000000e+00,-3.388131789017201356e-21,0.000000000000000000e+00,8.593750000000001388e-02,-2.775557561562891351e-17,3.906250000000000000e-02,0.000000000000000000e+00,7.812500000000000000e-03,-3.388131789017201356e-21,3.906250000000000694e-02,-3.388131789017201356e-21,-1.694065894508600678e-21,7.812500000000055511e-03,4.687500000000001388e-02,0.000000000000000000e+00,-1.694065894508600678e-21,0.000000000000000000e+00,-1.694065894508600678e-21,3.906250000000000694e-02,6.250000000000000000e-02,-3.469446951953614189e-18,-2.168404344971008868e-19,-1.694065894508600678e-21,-1.694065894508600678e-21,6.250000000000000000e-02,7.031249999999994449e-02,1.562499999999998612e-02,1.040834085586084257e-17,5.468750000000000694e-02,3.125000000000001388e-02,-6.776263578034402713e-21,-3.388131789017201356e-21,7.812500000000000000e-03,1.015624999999999861e-01,1.562500000000000000e-02,-3.388131789017201356e-21,-1.694065894508600678e-21,-3.388131789017201356e-21,0.000000000000000000e+00,0.000000000000000000e+00,-3.388131789017201356e-21,2.343750000000002776e-02,-1.084202172485504434e-19,0.000000000000000000e+00,1.016439536705160407e-20,-1.694065894508600678e-21,0.000000000000000000e+00,1.562500000000000000e-02,1.562500000000000000e-02,-1.694065894508600678e-21,0.000000000000000000e+00,0.000000000000000000e+00,-5.421010862427522170e-20,-1.694065894508600678e-21
0.000000000000000000e+00,0.000000000000000000e+00,1.428571428571429602e-01,0.000000000000000000e+00,9.417989417989417467e-01,2.645502645502650907e-02,0.000000000000000000e+00,4.336808689942017736e-19,1.694065894508600678e-20,1.058201058201058697e-01,5.291005291005290712e-03,0.000000000000000000e+00,5.291005291005291579e-03,5.291005291005262956e-03,1.084202172485504434e-19,6.938893903907228378e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.761904761904758865e-02,5.291005291005276834e-03,0.000000000000000000e+00,-3.469446951953614189e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.523809523809522171e-01,0.000000000000000000e+00,-1.084202172485504434e-19,5.820105820105814232e-02,2.645502645502645356e-02,-1.040834085586084257e-17,1.694065894508600678e-20,2.116402116402121836e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.710505431213761085e-20,2.116402116402119754e-02,-2.775557561562891351e-17,3.174603174603175121e-02,0.000000000000000000e+00,3.174603174603175121e-02,0.000000000000000000e+00,1.587301587301587213e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.349206349206354405e-02,6.349206349206350242e-02,1.587301587301585826e-02,0.000000000000000000e+00,5.291005291005292446e-03,0.000000000000000000e+00,1.587301587301587560e-02,2.645502645502645009e-02,3.469446951953614189e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.280423280423280241e-01,1.110223024625156540e-16,6.878306878306877925e-02,2.116402116402117325e-02,1.587301587301589989e-02,2.116402116402116979e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.116402116402120448e-02,3.174603174603177203e-02,4.761904761904761640e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.084202172485504434e-19,1.084202172485504434e-19,0.000000000000000000e+00,1.587301587301589989e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.694065894508600678e-20,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000222e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.710505431213761085e-20,0.000000000000000000e+00,0.000000000000000000e+00
-1.355252715606880543e-20,1.694065894508600678e-21,5.551115123125782702e-17,0.000000000000000000e+00,-1.110223024625156540e-16,4.518072289156624399e-02,6.776263578034402713e-21,6.505213034913026604e-19,-1.016439536705160407e-20,4.518072289156632726e-02,1.734723475976807094e-18,1.694065894508600678e-21,3.012048192771084928e-03,1.445783132530120141e-01,5.421010862427522170e-20,-6.938893903907228378e-18,1.694065894508600678e-21,1.694065894508600678e-21,1.355252715606880543e-20,1.265060240963854776e-01,0.000000000000000000e+00,1.694065894508600678e-21,3.012048192771088831e-03,1.694065894508600678e-21,1.694065894508600678e-21,8.975903614457831914e-01,3.388131789017201356e-21,-3.252606517456513302e-19,3.614457831325290638e-02,5.120481927710843206e-02,-6.938893903907228378e-18,-1.016439536705160407e-20,1.665334536937734811e-16,-3.469446951953614189e-18,3.388131789017201356e-21,4.065758146820641628e-20,6.024096385542188070e-03,-5.551115123125782702e-17,2.409638554216867595e-02,-1.040834085586084257e-17,6.024096385542181131e-03,3.388131789017201356e-21,1.204819277108433798e-02,3.388131789017201356e-21,1.694065894508600678e-21,7.530120481927710108e-02,3.012048192771087096e-03,4.518072289156624399e-02,1.694065894508600678e-21,-8.131516293641283255e-20,1.694065894508600678e-21,2.409638554216868983e-02,3.012048192771083280e-02,-3.469446951953614189e-18,-6.505213034913026604e-19,1.694065894508600678e-21,1.694065894508600678e-21,1.000000000000000000e+00,9.999999999999995559e-01,3.915662650602410449e-02,9.036144578313271697e-03,2.710843373493980468e-02,9.036144578313257819e-03,6.776263578034402713e-21,3.388131789017201356e-21,6.325301204819280820e-02,6.325301204819272494e-02,3.313253012048191642e-02,3.388131789017201356e-21,1.694065894508600678e-21,3.388131789017201356e-21,5.421010862427522170e-20,0.000000000000000000e+00,3.388131789017201356e-21,3.915662650602411143e-02,-1.084202172485504434e-19,-5.421010862427522170e-20,-1.016439536705160407e-20,1.694065894508600678e-21,3.469446951953614189e-18,8.915662650602412809e-01,-6.938893903907228378e-18,1.694065894508600678e-21,-2.710505431213761085e-20,4.065758146820641628e-20,-5.421010862427522170e-20,1.694065894508600678e-21
-4.065758146820641628e-20,-3.388131789017201356e-21,1.709401709401708880e-02,0.000000000000000000e+00,9.529914529914532695e-01,8.547008547008548562e-02,-1.355252715606880543e-20,0.000000000000000000e+00,1.355252715606880543e-20,9.316239316239316448e-01,-3.469446951953614189e-18,-3.388131789017201356e-21,8.673617379884035472e-19,2.564102564102554993e-02,0.000000000000000000e+00,-1.387778780781445676e-17,-3.388131789017201356e-21,-3.388131789017201356e-21,-2.710505431213761085e-20,-5.551115123125782702e-17,-6.938893903907228378e-18,-3.388131789017201356e-21,0.000000000000000000e+00,-3.388131789017201356e-21,-3.388131789017201356e-21,6.410256410256409687e-02,-6.776263578034402713e-21,-2.168404344971008868e-19,1.282051282051269170e-02,3.846153846153846367e-02,-1.040834085586084257e-17,1.355252715606880543e-20,4.273504273504258322e-03,-6.938893903907228378e-18,-6.776263578034402713e-21,0.000000000000000000e+00,8.119658119658121342e-02,1.196581196581196632e-01,2.991452991452991581e-02,-6.938893903907228378e-18,5.128205128205128721e-02,-6.776263578034402713e-21,-1.734723475976807094e-18,-6.776263578034402713e-21,-3.388131789017201356e-21,9.102564102564101312e-01,4.273504273504272200e-03,4.273504273504272893e-02,-3.388131789017201356e-21,4.273504273504275669e-03,-3.388131789017201356e-21,1.734723475976807094e-18,4.273504273504270465e-03,6.938893903907228378e-18,-6.505213034913026604e-19,-3.388131789017201356e-21,-3.388131789017201356e-21,8.888888888888888395e-01,3.846153846153849143e-02,1.709401709401708880e-02,8.547008547008561746e-03,2.564102564102566095e-02,2.991452991452992621e-02,-1.355252715606880543e-20,-6.776263578034402713e-21,9.401709401709401615e-02,8.547008547008516643e-03,2.991452991452990540e-02,-6.776263578034402713e-21,-3.388131789017201356e-21,-6.776263578034402713e-21,5.421010862427522170e-20,0.000000000000000000e+00,-6.776263578034402713e-21,7.264957264957265515e-02,-2.168404344971008868e-19,-5.421010862427522170e-20,1.355252715606880543e-20,-3.388131789017201356e-21,0.000000000000000000e+00,1.324786324786324798e-01,-6.938893903907228378e-18,-3.388131789017201356e-21,-8.131516293641283255e-20,0.000000000000000000e+00,-1.084202172485504434e-19,-3.388131789017201356e-21
-2.710505431213761085e-20,-1.694065894508600678e-21,5.551115123125782702e-17,2.710505431213761085e-20,5.551115123125782702e-17,1.315789473684217392e-02,-6.776263578034402713e-21,-2.168404344971008868e-19,0.000000000000000000e+00,8.326672684688674053e-17,1.973684210526315541e-01,-1.694065894508600678e-21,8.673617379884035472e-19,2.631578947368420907e-02,-5.421010862427522170e-20,6.938893903907228378e-18,-1.694065894508600678e-21,-1.694065894508600678e-21,-1.355252715606880543e-20,5.551115123125782702e-17,3.026315789473684736e-01,-1.694065894508600678e-21,6.578947368421053654e-02,-1.694065894508600678e-21,-1.694065894508600678e-21,0.000000000000000000e+00,-3.388131789017201356e-21,1.084202172485504434e-19,2.775557561562891351e-17,1.315789473684209065e-02,1.052631578947368224e-01,0.000000000000000000e+00,1.315789473684209065e-02,1.000000000000000222e+00,-3.388131789017201356e-21,-1.355252715606880543e-20,-1.387778780781445676e-17,1.315789473684209065e-02,6.938893903907228378e-18,2.763157894736841813e-01,9.999999999999996669e-01,-3.388131789017201356e-21,0.000000000000000000e+00,-3.388131789017201356e-21,-1.694065894508600678e-21,2.775557561562891351e-17,1.315789473684211494e-02,0.000000000000000000e+00,-1.694065894508600678e-21,0.000000000000000000e+00,-1.694065894508600678e-21,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999995559e-01,0.000000000000000000e+00,-1.694065894508600678e-21,-1.694065894508600678e-21,2.631578947368429233e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.938893903907228378e-18,1.315789473684210453e-02,6.938893903907228378e-18,-6.776263578034402713e-21,-3.388131789017201356e-21,2.631578947368420907e-02,2.775557561562891351e-17,3.469446951953614189e-18,-3.388131789017201356e-21,-1.694065894508600678e-21,-3.388131789017201356e-21,0.000000000000000000e+00,-1.084202172485504434e-19,-3.388131789017201356e-21,3.947368421052636911e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.694065894508600678e-21,1.447368421052630805e-01,0.000000000000000000e+00,3.947368421052631360e-02,-1.694065894508600678e-21,-5.421010862427522170e-20,-1.355252715606880543e-20,1.084202172485504434e-19,-1.694065894508600678e-21
